,message_id,from_id,date,message_text
63,12996,,2024-09-09 10:19:17+00:00," ተመሳሳይ ምርት መቶታል ይጠቀቁ ኦርጅናሉ እኛጋ ያገኛሉ   ከ  ዋስትና ጋር 

ሳንፎርድ ኩከር ገብቷል 9 ሌትር  

  sanford  Electrical Pressure 
     Cooker

ከ12 አይነት በላይ  የምግብ አይነት የሚያበስሉበት የዘመኑ ምርጥ cooker
ሰአት እና ሙቀት በራሱ ይመጥናል
የ steam cooking  ወንፊት አለው
እስከ 9 ሊትር ድረስ ያበስላል
Thermostate ተገጥሞለታል
(ለ ዶሮ , ዓሳ , ሩዝ , ስጋ , አትክልቶች , ገንፎ , አይብ , ሾርባ , ኬክ)

    ዋጋ፦  


 አድራሻ 
1⃣ኮልፌ አጠናተራ ሱ,ቁ095ወይም046
2⃣ቤተል አደባባይ  
ያሉበት ድረስ በነፃ እናመጣለን

 +251920673552/0945540673

@nejashionlinemarketing
 tiktok.com/@nejashi_online_shop
https://nejashionlineshop.com/
     
  "
64,12995,,2024-09-09 10:19:17+00:00,"Sanford 25 Liter Vaccume cleaner 
ዘመናዊ  የምንጣፍ  መጥረጊያ
 የምጣፍ
 የመኪና
 የሶፍ
25 Liter
 3200 ዋት
ለየትኛውም የምንጣፍ አይነት የሚጠርግ

    ዋጋ፦  


 አድራሻ 
1⃣ኮልፌ አጠናተራ ሱ,ቁ095ወይም046
2⃣ቤተል አደባባይ  
ያሉበት ድረስ በነፃ እናመጣለን

 +251920673552/0945540673

@nejashionlinemarketing
 tiktok.com/@nejashi_online_shop
https://nejashionlineshop.com/"
65,12994,,2024-09-08 16:13:20+00:00,"  ማሳሰቢያ

በዚ ሰአት ብዙ ፌክ እቃዎች በዝተዋል እያንዳንዱ እቃ ፌክ አለው የስም ቅያሪ አለው የገዘብ መጋነን አለው

 እባካቹ ተመሳሳይ እቃ ከመግዛት ይቆጠቡ ለትንሽ የብር ልዩነት ብለው ፌክ እቃ አይግዙ

እኛጋ እቃ ሲገዙ ያላመንበት እቃ አኒዝም የተጋነነ የብር ልዩነት ከሌሎች ኦላይኖች ሲያዩ ቼክ ያድርጉ

እኛንም ያማክሩ ፌኩን ከ ኦርጅናሉ ልዩነት ያያሉ

ነጃሺዎች ነን ታማኝነታችን ለህዝባችን"
66,12993,,2024-09-08 16:02:57+00:00,"GLORY GAS STOVE 

6800 birr

    ዋጋ፦  


 አድራሻ 
1⃣ኮልፌ አጠናተራ ሱ,ቁ095ወይም046
2⃣ቤተል አደባባይ  
ያሉበት ድረስ በነፃ እናመጣለን

 +251920673552/0945540673

@nejashionlinemarketing
 tiktok.com/@nejashi_online_shop
https://nejashionlineshop.com/"
67,12992,,2024-09-08 16:02:56+00:00,"GLORY GAS STOVE 

6800 birr


    ዋጋ፦  


 አድራሻ 
1⃣ኮልፌ አጠናተራ ሱ,ቁ095ወይም046
2⃣ቤተል አደባባይ  
ያሉበት ድረስ በነፃ እናመጣለን

 +251920673552/0945540673

@nejashionlinemarketing
 tiktok.com/@nejashi_online_shop
https://nejashionlineshop.com/"
68,12991,,2024-09-07 13:28:56+00:00," ይህን ቢዝነስ ካርድ ሴቭ አድርገው በስልኮ ያስቀምጡት

በፈለጉት ሰአት ካሜራዎን ባርኮዱን በማሳየት ብቻ ወደ ዌብሳይቱ ይወስዶታል የፈለጉትና እቃ እዛ ላይ ማዘዝ ይችላሉ"
69,12989,,2024-09-05 17:15:17+00:00,"የህንድ ብራንድ የሆነት 25 ሴ, ሜ የቂጣ መስሪያ   ማሽን
Roti maker
 ቀላልና ፈጣን ጣፋጭ ምግቦችን ማዘጋጀት የሚያስችልዎ ምርጥ እቃ ይዘንልዎት መተናል 
ለፈጢራ ፣ሻዋርማ ፣መለዋ ፣ ላንቴት ፣ጨጨብሳ ፣ መሱባ እንዲሁም ማንኛውንም በቂጣ የሚሰሩ የምግብ አይነቶችን ለመስራት የሚያገለግል 
እጅግ ፈጣን በደቂቃዎች ውስጥ የሚያበስል የማይዝ የማያሳርር 
በራሱ የሙቀት መቅቆጣጠሪያ ያለው 
ሲበስል ምልክት የሚያሳይ


    ዋጋ፦  5800


 አድራሻ 
1⃣ኮልፌ አጠናተራ ሱ,ቁ095ወይም046
2⃣ቤተል አደባባይ  
ያሉበት ድረስ በነፃ እናመጣለን

 +251920673552/0945540673

@nejashionlinemarketing
 tiktok.com/@nejashi_online_shop
http://www.nejashionlineshop.com"
70,12988,,2024-09-05 11:33:30+00:00," Multifunctional Vegetable Cutter

በፈለጉት ሳይዝ የሚቆራርጡበት
ለአጠቃቀም ቀላል
በቀላሉ ለማፅዳት አመች

Fast slicing without effort
High Quality
Kitchen Vegetable Slicer 
Safe Mandolin Slicer 
Save Your Time
Protect Your Hands
Convenient
Easy to clean

    ዋጋ፦  


 አድራሻ 
1⃣ኮልፌ አጠናተራ ሱ,ቁ095ወይም046
2⃣ቤተል አደባባይ  

ያሉበት ድረስ በነፃ እናመጣለን

+251920673552/0945540673

@nejashionlinemarketing
 tiktok.com/@nejashi_online_shop
 http://www.nejashionlineshop.com"
72,12986,,2024-09-04 17:28:33+00:00,"ተከፈተ     ይጎብኙን ገብተው

 WWW.Nejashionlineshop. Com 

እንኳን  ደስ  አላቹ  

ለውድ ደንበኞቻችን  በሙሉ

@nejashionlinemarketing
 tiktok.com/@nejashi_online_shop
www.nejashionlineshop.com
ያገኙናል በለተይ ሙሉ ስለ እቃዎች  መረጃ ሆነ ለማዘዝ ቀልጣፍ በሆነው  በ WWW. COM ይግቡና ይጎብኙን  እንካን ደስ አላቹ ለ ነጃሺ online shop  ቤተሰብ በሙሉ"
73,12985,,2024-09-03 07:50:32+00:00,"ድፍን ድፍን የሚፈጭ  ለስራ  ለቤት
 ጎመን
 ካሮት
 ሽንኩርት 

ብቻ ማይፈጨው ነገር የለም"
74,12984,,2024-09-03 07:50:32+00:00,"ዲጂታል ሚዛን
 ምግቦችን ማዘጋጀት ስንፈልግ
በአንድ ጊዜ እስከ ከ 0.1ግራም እስከ 10ኪሎ ድረስ መመዘን የሚያስችል
ሲመዝኑ የግራሙንም መጠን የሚያሳይ 
 ለፈርማሲ መድሀኒቶችን ለመቀመም
በግራም መመዘን ስለምንችል 
 ለቢሮ ለኪችን ለኢንዱስትሪ ለላብራቶሪ
የራሱ ባትሪ ያለዉ 
ማሳሰቢያ 
ሳይዙ  15ሴ.ሜ×15ሴ.ሜ የሆነ 
#ዋጋ_1100_"
75,12983,,2024-09-03 07:50:32+00:00," Electronic Kitchen Scale
   ዲጂታል ሚዛን

ምግቦችን ማዘጋጀት ስንፈልግ
በአንድ ጊዜ እስከ ከ 0.1ግራም እስከ 10ኪሎ ድረስ መመዘን የሚያስችል
ሲመዝኑ የግራሙንም መጠን የሚያሳይ 
ለፈርማሲ መድሀኒቶችን ለመቀመም
በግራም መመዘን ስለምንችል 
ለቢሮ ለኪችን ለኢንዱስትሪ ለላብራቶሪ
የራሱ ባትሪ ያለዉ 

 Equipped with a high precision strain gauge sensor system 
 LCD Display 
Model: SF-400

 Electronic Kitchen Scale"
76,12982,,2024-09-03 07:50:32+00:00," Waist Training Corset 5 Meter

 ቦርጭ የሚሰበስብ
 ስብ የሚያቃጥል 

 Fat Burning Molding 
 Body Shaping 

  Reduce Waistline
 Postpartum Recovery
 Back Support 
Promote Sweating
 5 ሜትር 

             ዋጋ፦  850 ብር

ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናመጣለን

 ለማዘዝ   +251920673552 
                   +251945540673

  አድራሻ  ቁ 1 ኮልፌ አጠናተራ እፎይታ የገበያ ማዕከል 1 ደኛ ፎቅ ሱ,ቁ 95 ወይም 46 ቁ

 Telegram  ነጃሺ ኦላይን 
@nejashimarketingcenter 
@nejashimarketingcenter

 ነጃሺ Online ለወዳጅ ዘመዶ ይላኩ ይሸምቱ ፣ ይደሰቱ፣ ጊዜዎን ይቆጥቡ"
77,12981,,2024-09-03 07:50:30+00:00," Cosmotic organizer 

 360° Rotating Makeup Organizer
 360 ° የሚዞር ኮስሞቲክስ መደርደሪያ

 High Capacity 
 Adjustable Height 
 Multi- dimensional Storage  
 Saves Counter space 
 Easy access and organisation 

ዋጋ1500 ብር 


ውስን ፍሬ ነው ያለው  
< Limited Stock 

 ያሉበት ድረስ በነፃ እናመጣለን

 ለማዘዝ   +251920673552 
                   +251945540673

  አድራሻ  ቁ 1 ኮልፌ አጠናተራ እፎይታ የገበያ ማዕከል 1 ደኛ ፎቅ ሱ,ቁ 95 ወይም 46 

 Telegram  ነጃሺ ኪችን  
@nejashimarketingcenter 
@nejashimarketingcenter

 ነጃሺ Online ለወዳጅ ዘመዶ ይላኩ ይሸምቱ ፣ ይደሰቱ፣ ጊዜዎን ይቆጥቡ"
78,12980,,2024-09-03 07:50:25+00:00,"https://t.me/nejashionlinemarketing/126378

 +251920673552"
81,12977,,2024-08-31 16:08:43+00:00,"ኦርቢት  ፍሪጅ

520 ሊትር
ፍን ሲስተም
ዋተር ፓንፕ ያለው
ኦርጅናል  እቃ

    ዋጋ 65 ሺ ብር ብቻ"
84,12974,,2024-08-30 16:37:18+00:00,"ቶሺባ ማይክሮ ዌቭ

Toshiba 20Liter Microwave Oven , 11 Power Levels, Procedural Memory, Auto Defrost, and Digital Display - White - MM-EM20P(WH) Brand Toshiba Product dimensions 32.5D x 44W x 25.8H centimetres Colour - White Capacity - 20 litres Special feature - Defrost Installation type- Freestanding, Countertop Wattage 800 watts Material Metal Included components Roller Ring"
85,12973,,2024-08-30 15:46:55+00:00,"በኢትዮጵያ የመጀመርያው ኣዲሱን 6.6kg  የልብስ እና የጫማ ማጠብያ ማሽን አመጣንላቹ


√ ለቲሸርት: ለጂንስ : ለሹራብ:ለአንሶላ ፣ጫማ 

በጠቅላላው እስከ 6.6 kg የሚመዝን ልብስ እና ጫማ  በአንድ ጊዜ ማጠብ የሚችል

 በተጨማሪም የጫማ ማጠቢያ ቡሩሽ ያለው 

አንድ አመት ዋስትና ያለው

አነስተኛ የኤሌክትሪክ ፍጆታ( ሀይል ቆጣቢ)

ከቦታ ቦታ በቀላሉ ተንቀሳቃሽ፡ በጠባብ ቦታ መቀመጥ የሚችል


6.6 kg"
88,12970,,2024-08-30 12:46:10+00:00,"ማይክሮ ዌቭ ሀይሰንስ

Hisense Microwave oven 

Defrost system type: Defrost Door Orientation: Left Timer function: Timer Function Available Installation type: Freestanding

15,500

    ዋጋ፦  

 አድራሻ  

  ኮልፌ አጠናተራ ሱ,ቁ 095 ወይም 046

  ቤተል አደባባይ  ኑረዲን ሱፐር ማርኬት ከፍ ብሎ  

 ያሉበት ድረስ በነፃ እናመጣለን

 የመረጡትን እቃ በውስጥ መስመር ለማውራት        @abdulihake   ይንኩት

 በስልክ ለማዘዝ
   
 +251920673552 
    +251945540673

 Telegram  ነጃሺ ኦላይን 
@nejashimarketingcenter 
@nejashimarketingcenter

 ነጃሺ Online ለወዳጅ ዘመዶ ይላኩ ይሸምቱ ፣ ይደሰቱ፣ ጊዜዎን ይቆጥቡ"
91,12967,,2024-08-30 12:34:40+00:00,"sanford  7 in 1 snack maker

ዘይት እና ሀይል ቆጣቢ 
ፍጥነቱ የልብ አድርስ 
ሙቀት መቆጣጠሪያ ያለው 
7 አይነት መቀያየሪያ ያለው 
ብስኩቶች መስሪያ
ዶናት መስሪያ
ኩኪስ መስሪያ 
ሳንድዊች መስሪያ
የበርገር ስጋ እንዲሁም ስቴክ መጥበሻ

ውስን ፍሬ ነው ያለው 


    ዋጋ፦   7,500

 አድራሻ  

  ኮልፌ አጠናተራ ሱ,ቁ 095 ወይም 046

  ቤተል አደባባይ  ኑረዲን ሱፐር ማርኬት ከፍ ብሎ  

 ያሉበት ድረስ በነፃ እናመጣለን

 የመረጡትን እቃ በውስጥ መስመር ለማውራት        @abdulihake   ይንኩት

 በስልክ ለማዘዝ
   
 +251920673552 
    +251945540673

 Telegram  ነጃሺ ኦላይን 
@nejashimarketingcenter 
@nejashimarketingcenter

 ነጃሺ Online ለወዳጅ ዘመዶ ይላኩ ይሸምቱ ፣ ይደሰቱ፣ ጊዜዎን ይቆጥቡ"
92,12966,,2024-08-28 16:41:18+00:00," ለጉዞ
 ለቤት
 ለቢሮ
 ለስራ ቦታ የሚሆን
ተጣጣፊ የውሀ መያዣ  5,5 ሊትር"
95,12963,,2024-08-28 16:41:17+00:00," ለጉዞ
 ለቤት
 ለቢሮ
 ለስራ ቦታ የሚሆን
ተጣጣፊ የውሀ መያዣ  5,5 ሊትር"
96,12962,,2024-08-28 08:58:48+00:00,"አንፎ  አልፍ  የሚሸጥ ቤት 

አስቸኳይ  ጂ + 1

140 ካሬ

30 ሚሊየን በትንሹ ድርድር አለው

 +251920673552

( ነጃሺ ቤት እና መኪና ግዢ እና ኪራይ)

 ቤት ለመግዛት ሆነ ለመሸጥ እዲሁም መኪና መግዛት ሆነ ለመሸጥ ካሰቡ   እዚህ ገብተው ይከታተሉ ለወዳጅ ዘመድም ይላኩ
https://t.me/nejashicar
https://t.me/nejashicar"
97,12961,,2024-08-27 03:22:08+00:00,"በቅርብ   ቀን   ይጠብቁን  ነሀሴ ቀን 29 WWW. Nejashi online shop. Com ገብተው ይጎብኙት  በ ዌብሳይት እንመጣለን

እንኳን  ደስ  አላቹ  

ለውድ ደንበኞቻችን  በሙሉ

 ቴሌግራም nejashi online shop  
 ቲክቶክ     nejashi online shop
  በ ዌብሳይት WWW. nejashi online shop

ያገኙናል በለተይ ሙሉ ስለ እቃዎች መረጃ ሆነ ለማዘዝ ቀልጣፍ በሆነው  በ ዌብሳይት በ ዌብሳይት በ WWW. COM ይግቡና ይጎብኙን  እንካን ደስ አላቹ ለ ነጃሺ online shop  ቤተሰብ በሙሉ"
98,12960,,2024-08-24 09:41:16+00:00," ገብቷል 

 SILVER CREST AIR FRAYER

 ያለ ዘይት ምግብ ማብሰያ
 ባለ ሁለት ደረጃ ማብሰያ
 በአንድ ጊዜ 15 ሊትር ምግብ ያበስሉበታል
 የፈለጉትን ፍራፍሬ በፍጥነት አድርቆ ፓውደር ለማዘጋጀት የሚፈለግ
 ባለሙያዎች ""ቋንጣ"" ስጋ ያደርቁበታልም
 2400 W ሃይል የሚጠቀም ፈጣን
 ከዘይትና ቅባት ነፃ የሆነ ምግብ አብስለው በመመገብ ጤናዎን ይጠብቁ"
99,12959,,2024-08-23 06:54:59+00:00,"Original Ceramic  Stove
1000+1000 watt
ፍሳሽ የማያስገባ
100% ዲጂታል ስቶቭ
Timer እና Lock የተገጠመለት
ለማንኛውም ድስት የሚሆን
በጥቁር ቀለም የቀረበ

የመረጡትን እቃ ይዘዙን፤ያሉበት ድረስ በነፃ  እናደርሳለን"
100,12958,,2024-08-22 03:25:48+00:00,"Heater   አንደኘው ነው ልብ ይበል ሁለት መቆጣጠሪያ አለው የቱርክ ነው

ባለ ሶስት አምፖል የሆነ የቤት ውስጥ ማሞቂያ
ከፍተኛ ቅዝቃዜን የሚያስቀር ልዩ የሆነ የቤት ውስጥ እቃ"
101,12957,,2024-08-21 14:33:12+00:00,"
የሚሸጥ ያለቀ አፓርታማ ቤት

ለቡ ቫርኔሮ አጫሉ መንገድ አካባቢ
135 ካሬ 
ባለ 3 መኝታ 8ኛ ፎቅ ላይ
 ተጨማሪ የሰራተኛ ክፍል 
 አንድ ፍሎር ላይ 4 አባወራ ብቻ 
 ሊፍት ያለው 
 የራሱ የወሃ ቆጣሪ 
 የመብራት ቆጣሪ 
 ቁም ሳጥን ክችን ካቢኔት የተገጠመለት 
 ለእያንዳንዱ አፓርትማ የራሱ ካርታ ያለው 
 እጅግ ውብ አፓርትማ

 ዋጋ 9 ሚሊየን ብር ብቻ
አሁን ላይ የሚከፈሉት 8.3 ሚሊየን ብር ብቻ

 አሁን ላይ 40ሺ ብር ተከራይቷል

 +251920673552

( ነጃሺ ቤት እና መኪና ግዢ እና ኪራይ)

 ቤት ለመግዛት ሆነ ለመሸጥ እዲሁም መኪና መግዛት ሆነ ለመሸጥ ካሰቡ   እዚህ ገብተው ይከታተሉ ለወዳጅ ዘመድም ይላኩ
https://t.me/nejashicar
https://t.me/nejashicar"
102,12956,,2024-08-20 10:41:13+00:00,"በዚ በብርዳማ ጊዜ ለልጆ
 እደ ኮፍያም
 እደ እስከርፍም መሆን የሚችል
ዋጋ  650"
103,12955,,2024-08-20 10:41:12+00:00," SONIFER MEAT GRINDER         
            ......

          0938302775

 MEAT GRINDER 
 1500 watt
 SF-5003
 Stainless steel blade
 Full copper motor
 On/Off button with reverse
      function
 3 mm, 5mm, 7mm cutting Discs
Sausage / kibbe / Food pusher   
     accessories

    ዋጋ፦  

 አድራሻ  

  ኮልፌ አጠናተራ ሱ,ቁ 095 ወይም 046

  ቤተል አደባባይ  ኑረዲን ሱፐር ማርኬት ከፍ ብሎ  

 ያሉበት ድረስ በነፃ እናመጣለን

 የመረጡትን እቃ በውስጥ መስመር ለማውራት        @abdulihake   ይንኩት

 በስልክ ለማዘዝ
   
 +251920673552 
    +251945540673

 Telegram  ነጃሺ ኦላይን 
@nejashimarketingcenter 
@nejashimarketingcenter

 ነጃሺ Online ለወዳጅ ዘመዶ ይላኩ ይሸምቱ ፣ ይደሰቱ፣ ጊዜዎን ይቆጥቡ"
106,12952,,2024-08-20 10:29:45+00:00,"አንደኛው ነው ኦርጅናሉ 

ብዙ ደንበኞቻችንን አልቋል ስንል የነበረውን የልብስ ማስጫ በድጋሚ መግባቱን ስናበስር በደስታ ነው
ለቤት ውስጥ የሚሆን የልብስ ማስጫ 
ለኮንዶሚኒየም ገላግሌ
ለክረምት ቤትውስጥ ለማስጣት
ባጠቃላይ ጠባብ ቤት ላለው ሰው ገላጋይ እቃ 
40 kg መሸከም የሚችል 

    ዋጋ፦  4,300

 አድራሻ  

  ኮልፌ አጠናተራ ሱ,ቁ 095 ወይም 046

  ቤተል አደባባይ  ኑረዲን ሱፐር ማርኬት ከፍ ብሎ  

 ያሉበት ድረስ በነፃ እናመጣለን

 የመረጡትን እቃ በውስጥ መስመር ለማውራት        @abdulihake   ይንኩት

 በስልክ ለማዘዝ
   
 +251920673552 
    +251945540673

 Telegram  ነጃሺ ኦላይን 
@nejashimarketingcenter 
@nejashimarketingcenter

 ነጃሺ Online ለወዳጅ ዘመዶ ይላኩ ይሸምቱ ፣ ይደሰቱ፣ ጊዜዎን ይቆጥቡ"
107,12951,,2024-08-20 10:23:52+00:00, Soap Pump Dispenser with Sponge  500 birr
108,12950,,2024-08-20 10:21:51+00:00," 5 in 1 Beauty Care Massager

‍የተለያዩ ፊት ላይ የሚወጡ  ብጉር፣ማዲያት፣ሽፍታ ፣ የፊ መጨማደድ ፣ ቶሎ የፊት ቆዳ መበላሸት የመሳሰሉትን በአጭር ጊዜ ማጥፍት የሚችል
‍ በባትሪ  የሚሰራ ማሳጅ
‍ እንዲሁም የተዘጋ ቀዳዳዎችን ፣ ዘይትን ፣ ቆሻሻዎችን እና ሌሎች ቆሻሻዎችን በቀጥታ ያስወግዳል 
‍ ለስላሳ እና ውብ ፊት ያላብሳል 
‍ የደም ዝውውርን ውጤታማ በሆነ መንገድ ያሻሽሉ
 850 ብር"
109,12949,,2024-08-20 09:41:00+00:00," Headache & migraine relief hat
 የራስ ምታት ማስታገሻ ኮፍያ
 የሚለጠጥ አና ምቾት ያለው
 ይህም በራስ ምታት ፣ ማይግሬን ፣እብጠትን ወይም የፊት ላይ ውጥረት ለሚሰቃዩ ወንዶች ፣ ሴቶች እና ልጆች ተስማሚ የሆነ 
 ቅዝቃዜውን ለረጅም ስዓት ይዞ መቆየት የሚችል 
 የሚታጠብ እና ድጋሚ ጥቅም ላይ መዋል የሚችል 
 ለአጠቃቀም ቀላል 

             ዋጋ፦  750

 አድራሻ  

  ኮልፌ አጠናተራ ሱ,ቁ 095 ወይም 046

  ቤተል አደባባይ  ኑረዲን ሱፐር ማርኬት ከፍ ብሎ  

 ያሉበት ድረስ በነፃ እናመጣለን

 የመረጡትን እቃ በውስጥ መስመር ለማውራት        @abdulihake   ይንኩት

 በስልክ ለማዘዝ
   
 +251920673552 
    +251945540673

 Telegram  ነጃሺ ኦላይን 
@nejashimarketingcenter 
@nejashimarketingcenter

 ነጃሺ Online ለወዳጅ ዘመዶ ይላኩ ይሸምቱ ፣ ይደሰቱ፣ ጊዜዎን ይቆጥቡ"
